"V1","V2","V3","V4","V5"
-0.165350431735405,-0.124381792066156,-0.158508385209963,-0.133419140350992,-0.124139898143942
-0.170319492271391,-0.118445583690878,-0.0621662980893107,-0.134896429231309,-0.123655127575039
-0.16854100247752,-0.114985417485971,-0.151307047697305,-0.136519773855125,-0.123802444114251
-0.169748193172842,-0.112394905275756,-0.139096181593476,-0.138309433484992,-0.124032423134697
-0.172518161155795,-0.110819535688035,-0.130312614085633,0.038691065743905,-0.124411058666984
-0.177271551139295,-0.10946356726322,-0.124674437739179,-0.186464108227299,-0.124832527727046
-0.183350414676614,-0.108239140440088,-0.120085527435108,-0.0987071344874303,-0.125381142549241
-0.1909073003814,-0.107293742140632,-0.116945075341859,-0.180282880357561,-0.125965362792306
-0.200665209508563,-0.106355404237949,-0.114237203084038,-0.171746949315311,-0.126685956941023
-0.212906457779298,-0.10561138318217,-0.111997414504736,-0.165709170493479,-0.127455089801927
-0.229028002966764,-0.104832094217293,-0.110134832394011,-0.163844733689223,-0.128393544648343
-0.250346599613277,-0.10423291396499,-0.10859283387524,-0.163188753137084,-0.129411423010321
-0.280437841043304,-0.103597366054477,0.0141131767465264,-0.163894129342804,-0.130517701452826
-0.324828449504733,-0.103168766649292,-0.138123630763713,-0.165848478139963,-0.13172272675014
-0.39807516509947,-0.102726785292123,-0.00966136242954148,-0.168302255472168,-0.133038488185115
-0.538995577160506,-0.1022714068837,-0.0174097533070505,-0.172234302850001,-0.134478957563734
-0.930665244674913,-0.0512058755117643,-0.0557436194061916,-0.176756056869605,-0.136060517444367
-0.0618754037180875,-0.075890634305257,-0.13517945200647,-0.0638881958072824,-0.0618754037180876
-0.0618754037180875,-0.0710341993662853,0.00615683943833499,-0.0624340294208936,0.00267020751500986
-0.0618754037180875,-0.859268350202936,-0.125796631707337,-0.0621518605669409,-0.0797146367933538
-0.0618754037180875,-0.070536450322455,-0.338692796956341,-0.0618754037180875,-0.0735703068508467
-0.0618754037180875,-0.067741035049095,-0.101078415371247,-0.0618754037180875,-0.0692748439100357
-0.0195541411324505,-0.0661611271811611,-0.0898205450197761,-0.0618754037180875,-0.0668918940235654
-0.073032141930855,0.0772359256264309,-0.0815291161091526,-0.0618754037180875,-0.0652623962798912
-0.0691489218595322,-0.106604183997151,-0.075708882035247,-0.0618754037180875,-0.064344800009336
-0.0664607769979694,-0.0919773063923617,-0.0714341171798624,-0.0618754037180875,-0.0636445047781041
0.0403204540431306,-0.0812236709142422,-0.067967670033226,0.0184037504750652,-0.0630911212473265
-0.0464893037081371,-0.0751007449613922,-0.0618109199945603,-0.0844200233721427,-0.015725611396262
-0.00241986399197438,-0.0707614610031523,-0.0650118643545045,-0.0767132041240379,-0.075165274676817
-0.106379399987749,-0.0683192625028401,-0.063675437702949,-0.0712876265049341,-0.0705546519387451
-0.0919322537732415,-0.0664070356774355,-0.0627448848849,-0.0682672949255867,-0.067306199818834
-0.0818412914586902,-0.0649967972111234,-0.0623786692830229,-0.0661960149574754,-0.065521004595277
-0.0758288312599893,-0.0640728570697407,-0.0620597004824286,-0.0650280329294377,-0.800998687268653
-0.0716595678301028,-0.0146816326880257,-0.0621380622537435,-0.0641353063010012,-0.065534967910093
-0.0688605756794731,-0.0760006127972768,-0.0619711517145167,-0.289782327847113,-0.0644998365322322
-0.0668166427489026,0.0731182325884017,-0.0619410882211664,-0.0632453535137354,-0.0636802041313559
-0.0651864405487301,-0.408708321647799,-0.061921488518352,-0.0627459565122477,-0.0631445532479727
-0.0641154004715165,-0.204416993437259,-0.0619046572287019,-0.0627542333951667,-0.0626818351374135
-0.0632183060261075,-0.165163289572373,-0.18541212560588,0.0301199674712672,-0.0623962120613376
-0.0626618996716718,-0.134755005569139,-0.0618858579032641,-0.0828886345317185,-0.0621303662546906
-0.0621913731032608,-0.138721604894294,-0.0618805752437122,-0.0806436658690488,-0.0622909677070532
-0.0620027692238819,-0.100729514796823,-0.0618754037180875,-0.073846957432826,-0.0618754037180876
-0.0618754037180875,-0.0908772221494012,-0.371929210612923,-0.0699791511408666,-0.20833962683071
0.00737493531281238,0.0512870711907402,-0.0618754037180875,-1.21819184165086,-0.223196699665361
0.0459217322847099,-0.484591292592627,-0.159711699114686,-0.0745281637189871,-0.0618754037180874
-0.10987875786401,-0.077405283653991,-0.0593582518533494,-0.0710302704538763,-0.0618754037180874
-0.0939296274442493,-0.131799260799943,-0.150987644157424,-0.068224058395491,-1.82462875100124
-0.0828528874250407,-0.112320387159947,-0.12311326417426,-0.0663499889844014,-0.0618754037180875
-0.0762541751207195,0.0105044987078286,-0.103621671464496,-0.0647469643914871,-0.0618754037180875
-0.0718503432017213,-0.110102399740014,-0.0910958964134474,-0.063730748454756,-0.0618754037180875
-0.0691589463922148,-0.0946742579814871,-0.0826944334478908,-0.062806211277536,-0.0618754037180875
-0.0670624923455672,0.0348367218183446,-0.0771635721026512,-0.057327050759279,-0.0618754037180875
-0.0654703743647545,-0.108991753438679,-0.0727380734512425,-0.0631813470388635,-0.0618754037180875
-0.0643474931050343,-0.0303639548302397,-0.0694792462972057,-0.0627059440658585,-0.0618754037180875
-0.0634537445250137,-0.0988838462928889,0.0825443377884846,-0.0623962489103729,-0.863409905005786
-0.0628385126983203,-0.0869941705151602,-0.110270199241169,-0.0622264808085868,-0.0618754037180875
-0.0623479996271627,-0.0785052291584953,-0.0942200427644527,-0.0621115163504526,-0.0618754037180875
-0.0620656013247826,-0.4528783179352,-0.308107924999572,-0.0620470808806304,-0.0618754037180875
-1.84313870632796,-0.0733367660768642,-0.211829578465598,-0.0619981526947749,-0.0618754037180875
-0.409260561464787,-0.0666941692348588,-0.075110913353199,-0.0619596391268219,-0.0618754037180875
-0.0618754037180875,-0.0680452523694274,-0.214386970036166,-0.0619345519687786,-0.0618754037180875
-0.0618754037180875,-0.0658962986852271,-0.069973001129739,0.0845500237172949,-0.0618754037180875
-0.0618754037180875,-0.0644417272496396,-0.067469911279669,0.0368872721642849,-0.0618754037180875
-0.0618266285473446,-0.0633718893831158,-0.0658222490715243,-0.831295066265002,-0.0618754037180875
0.00298982382970126,-0.0627729027447234,-0.0643887771442415,-0.155997430360637,-0.0618754037180875
-0.0796094500275629,0.055545639637611,-0.0634348286317296,-0.60187691277109,-0.0618754037180875
-0.0735001821384861,-0.070465970847106,-0.062688723737596,-0.13820314676911,-0.0618754037180875
-0.0692302809445691,-0.0902817923657163,-0.0622108436889975,-0.118499203108177,0.0978812157659671
-0.0668614907030798,-0.0802278126536617,-0.0619000661149999,-0.104843193885085,-0.111511018571729
-0.065241903913677,-0.0742296365786909,-0.0618915259147356,-0.093228407504218,-0.0952993586713025
-0.0643297963776562,-0.0702715815611297,-0.0618857188241898,-0.0841813004213863,-0.0834060652992002
-0.0636337001456684,-0.0679197909010355,-0.225610881899521,-0.077209550580063,-0.0766477474498997
-0.0630836980122083,-0.0617738358663519,-0.0293644455209215,-0.0717959751816006,-0.0719315640569838
-0.062724616214355,-0.0660323547873909,-0.24903287943826,-0.0677233614905665,-0.069249737168861
-0.0624148210287928,-0.0647295735075707,-0.184581612688673,-0.0647598393252188,-0.0671808025150487
-0.0622236571396343,-0.178635469573383,-0.338505805772574,-0.062837468724128,-0.0655321621433578
-0.0620458704080761,-0.0632207263932037,-0.100664376723541,-0.0618754037180875,-0.06445092888372
-0.0618907879148899,-0.0626338196794145,-0.452253253068617,0.0486950763325614,-0.87082018545377
-0.0618931159113912,-0.0623051824920844,-0.0874627591274962,-0.0932730010614125,-0.0642505332187309
-0.0618868452080309,-0.0620337027331615,-0.0796460352696023,-0.0826938779192084,-0.063039760130097
-0.0618825740802526,-0.0619601061362856,-0.0748615281425613,-0.0751466130692906,0.0963765548772626
-0.136421597549483,-0.0619348799161898,-0.0713416270024175,-0.0709173503774481,-0.110677423270002
-0.0618789032674736,-0.270537133566939,-0.0682668266645803,-0.0680009601797429,-0.0947146715732603
-0.0618779477244422,-0.061905423634136,-0.0663296693930908,-0.066352050775649,-0.0830191343366445
-0.0618772224159593,-0.0618900946437211,-0.0646171227034563,-0.0650880592481799,-0.0763775000848692
-0.317043941167194,0.0960813276321597,-0.0636001201142828,-0.43010836271309,-0.0717453405699781
-0.189042705762123,-0.110775078970809,-0.0722119724699424,-0.0641183476168215,-1.88764739848637
-0.411277176103,-0.0947831248025873,-0.0622585481207255,-0.0633017309039987,-0.107635013530187
-0.0618761498658963,-0.08306441550496,-0.0618754037180876,-0.0627970224879001,-0.0941463602150393
0.0262784758035733,0.0772450333412699,-0.0618754037180875,-0.0623267183662973,-0.0845837321984345
-0.0870206851549999,-0.116764170014192,-0.0618754037180875,-0.0620987357561973,-0.0765064149289624
-0.0784607945557408,-0.0997287357230132,-0.0618754037180875,0.0595089887808234,-0.0715563705618859
-0.0724113237113945,-0.146392575507317,-0.0618754037180875,-0.0974365225756691,-0.0671858950534125
-0.0690371848440449,-0.0802536187303407,-0.0618754037180875,-0.0855374458760824,-0.0649740006040441
-0.0667195564525614,-0.342978380523597,-0.0618754037180875,-0.0769947830962552,-0.0432350392007163
0.0762106735658534,-0.554311636908432,-0.0618754037180875,-0.072192658667966,-0.0671503449796106
-0.10710418478323,-0.0755409276559086,-0.0563412988875289,-0.0688032244446105,-0.0653371195488017
-0.0923102098120845,-0.0709167813100373,-0.063312139420723,-0.596117329455438,-0.0640549446874168
-0.0815532386069699,-0.0680420271529891,-0.0628045724029995,-0.105300452533587,-0.0633376535434863
-0.075310605634677,-0.0654589045036971,-0.0624581470983325,-0.0663594580635549,-0.0628225761702997
-0.0709912211788555,-0.0641949965563,-0.0622682238034609,-0.0650354769863658,-0.0625414157486772
-0.0684414874478914,-0.063012487378806,-0.0620577169828611,-0.0638867845284797,-0.0623166183424702
-0.400813412398544,-0.29774819114054,-0.0620886996510153,-0.0631761553482949,-0.0621782647068549
-2.02552141121403,-0.0618754037180875,-0.511382313965039,-0.0625135143923292,-0.0620881056192559
-0.0840046891837652,-0.165341581731626,-0.66191003037401,-0.0621917956259739,-0.0620104401037568
-0.0761804108438578,-0.0953919822763267,-0.0620809419838115,-0.0618768634237687,0.045987145076883
-0.0712175658329522,-0.0819122928795128,-0.0620065127568712,-0.0618763302699622,-0.0931139699620337
-0.0664791022689475,-0.248469766897222,-0.0619609358356944,-0.0618760017059235,-0.0825796467920038
-0.0641606245612023,-0.0722275494851831,-0.0619190848659402,-0.0618756963505631,-0.0750600663152334
-0.0618754037180875,-0.0688963097557682,-0.0618981188091565,-0.0618755484778014,-0.0708577273509704
-0.0618754037180875,-0.136791150742266,-0.0618781867706097,0.0652959568865005,-0.0679602625964746
-0.0618754037180875,-0.111273692323576,-0.0618771702696289,-0.102768593619529,-0.0663221513723157
-0.0582614938530382,-0.249801633261656,-0.0618765438345691,-0.0892083697189724,0.0559273221152825
0.0589259188881254,-0.0873278485147816,-0.544931576109191,-0.0793935638657297,-0.0994701175839855
-0.0977496241662793,-0.0792965694368329,-0.176831241045074,-0.0738538655069837,-0.0870475053095694
-0.0857414903879386,-0.040261116344648,-0.143836988394964,-0.0700104357075455,-0.0779914374809185
-0.0771442173523251,-0.0788113919858153,-0.116889696628635,0.0935557328529763,-0.0728556993939408
-0.0722956100715162,0.0512886877591566,-0.100725297146993,-0.115548811575733,-0.0692157889680588
-0.0689516901950406,-0.1088888615447,-0.0888102860948486,-0.0982203442461253,-0.0671765332156146
-0.0670497049936465,-0.090775302922217,-0.081981757743065,-0.0798018223193841,-0.0655770117914783
0.0471262699826048,-0.0805485262215127,-0.0765001502283926,-0.555072959286151,-0.0644232867407095
-0.0968761057217992,-0.0746930686927963,-0.0720350456064351,-1.08055669349437,-0.0636682299552093
-0.0561090933070866,-0.00791532044490557,-0.0690707728035226,-0.0998568409337522,-0.0630150732552627
-0.449390103096737,-0.0846369455117815,-0.0664698486527692,0.0073086555890453,-0.0625329540387051
-0.0835231706078485,-0.341867075834162,-0.0652572077493435,-0.104562440858427,-0.0622561907404486
-0.0761757598504349,-0.133805383997305,-0.0633363919194466,-0.0914949995251938,-0.0620669027083704
-0.0720331926808906,-0.071276218157616,-0.0630249983857731,-0.0810750358328599,-1.07081491918401
-0.0688897925179878,-0.068110258321542,-0.0618761380479465,-0.0748121055165932,-0.0618906212795541
-0.0668045134425843,-0.0662759918159173,-0.0618758698355473,-0.0190084586833647,-0.0618856352300299
-0.0653708088208016,-0.0647601707097506,-0.0618757045457833,-0.0801357320517685,-0.0618828415850332
-0.0641580921480133,-0.0637624015339504,-0.0618755509316737,-0.0733336258070632,-0.0618807210356028
-0.0633950919874214,0.0670835009183874,-0.354339998789029,-0.0692617135206827,-0.0618790523193348
-0.0626985981197209,-0.103819848269158,-0.0618754037180876,-0.0669223755747287,0.101637642707043
-0.0623346633077364,-0.0899356485038618,-1.69540603259639,-0.0652131608518063,-0.113003321893771
-0.0619839454389417,-0.0798099410744272,-0.0618754037180876,0.0748223420444991,-0.0603876664246344
-0.0619291015847387,-0.074103759343016,-0.0618754037180875,-0.104875499836561,-0.0927231793925683
-0.0623265085252231,-0.0701085961752126,-0.0618754037180875,-0.417532814749781,-0.0829410712593701
-0.0618754037180874,-0.067903363682511,-0.0618754037180875,-0.0875839017994593,-0.076003850574706
-0.0618754037180875,-0.0662071366754311,-0.0618754037180875,-0.079544400021189,-0.0720601253927408
-0.0618754037180875,-0.0648586020814168,-0.00210390755572083,-0.073918459955813,-1.42335140310317
-0.0618754037180875,-0.0639753204776639,-0.0780417434261727,-0.0706388461203553,-0.0816445570353193
-0.0618754037180875,-0.0632106211074588,-0.0724588461936825,-0.0681497681610408,0.0353598731914136
-0.0618754037180875,-0.062738087326846,-0.0685655180979344,0.0426620995073782,-0.101932319934855
-0.0618754037180875,-0.0622978394001519,-0.0664082972533234,-0.0958540585486605,-0.0887651650451476
-0.0618754037180875,-0.530761577303751,-0.064934643772633,-0.0844228171541206,-0.0785507307384839
-0.0618754037180875,-0.0618754037180875,-0.0641052087465415,-0.076303148105705,-0.072871866351761
-0.0618754037180875,-0.0618754037180875,-0.0634725303863258,-0.071497383750661,-0.158783203315027
-0.0618754037180875,-0.0618754037180875,-0.0629727819754218,-0.0682938664196607,-0.0671017181780769
-0.435154788103027,-0.996391244298655,0.0734920781072074,-0.0663574071407381,-0.0654884114211295
-0.0325538149470252,-0.0618754037180875,-0.103102276419411,-0.0650919180547828,-0.0643621152596909
-0.0779859625908321,-0.0618754037180875,-0.0894389459096672,-0.468771141917389,-0.0636250951765811
-0.0724218390081717,-0.0618754037180875,-0.0795045103877537,-0.0642096755792478,-0.0629876139380806
-0.0685419225984598,-0.0618754037180875,-0.0739048916297177,0.0695245016867324,-0.06259387051184
-0.0663922204705634,-0.0618754037180875,-0.0699968142016278,-0.102178145309507,-0.104186744097037
-1.85868965302828,-0.0618754037180875,-0.0678209445772522,-0.08866301941433,-0.0620569271938838
-0.0753082419445847,-0.0618754037180875,-0.13493702872458,-0.0791930736523351,-0.0618754037180875
-0.0715902788622424,-0.0618754037180875,-0.065027292254671,-0.073421493747159,-0.0618754037180875
-0.0685964826682468,-0.0618754037180875,-0.0640943832306299,-0.0697139365566543,-0.0618754037180875
-0.0665607958295051,0.00934189863073685,-0.0632864638494406,-0.0676124446637202,-0.0618754037180875
-0.0649152129031891,-0.0817563372482873,-0.0627871462446627,0.0817462700112253,-0.0618754037180875
-0.0638421929658089,-0.0749310034843152,-0.0633791171359204,-0.109130783269495,-0.0618754037180875
-0.0628406745971546,-0.0701449912296982,-0.0620965737939804,-0.0134004895546852,-0.0618754037180875
-0.0623543842801704,-0.0674859226832426,-0.0618754037180875,-0.102784873474907,-0.0618754037180875
-0.0618782744603832,-0.356569330173673,-0.0618754037180875,-0.0897442909495854,-0.0618754037180875
-0.0618774906103902,-0.065574561457454,-0.0618754037180875,-0.0752399344761892,-0.449308376863565
-0.0618768956267439,-0.0645283211057573,0.100980915857384,-0.076058127870244,-0.0618754037180875
-0.0618764274226552,-0.0636998366321012,-0.112865079865366,-0.0716436053068668,-0.0618754037180875
-0.061876122490006,-0.0631583804392205,-0.0962508727357664,-0.0687628798895639,-0.0618754037180875
-0.0618758599601051,-0.0626906303070058,-0.0840365574776959,0.0239406807564665,-0.0618754037180875
-0.0618756981722663,-0.3261869524993,-0.0770884880003998,-0.422406481588811,-0.0618754037180875
-0.0618755478127171,-0.0956561644785408,-0.0722354543396783,-0.0886137888804292,-0.0618754037180875
-0.0715396110227694,-0.0842629491033832,-0.0694745941366685,-0.0788652254341724,-0.90238874008328
-0.60680327540317,-0.0760486952825803,-2.25782354078452,-0.0733514041487104,-0.0618754037180875
-0.0618754037180876,0.06658442879957,-0.0960881532129747,-0.0693475667767935,-0.0618754037180875
-0.0618754037180874,-0.182047355138035,-0.086616320577368,-0.0672634189312418,-0.0618754037180875
-0.0618754037180875,-0.0963401071203089,-0.0779033912317954,-0.894542584194709,-0.0618754037180875
-0.0618754037180875,-0.540533421883851,-0.0417244312112378,-0.0677938857237596,-0.0618754037180875
0.0850384696833736,-0.0865921253016596,-0.0754432432949388,-0.0665043001125236,-0.0618754037180875
-0.107073337202879,-0.0789592661964684,-0.0694058291625192,-0.100364114445583,-0.0618754037180875
-1.0599487267507,-0.0742259553063347,-0.0650315247284182,-0.0636480211571729,-0.0618754037180875
-0.113989295679052,-0.0706763976101264,-0.0640074987514815,-0.0627440012108488,-0.0618754037180875
-0.61456965103698,-0.397434003516913,-0.0633114572906681,-0.0623053613464693,-0.0618754037180875
-0.104903765028857,-0.0674657066562659,-0.062920639376005,-0.215778976714283,-0.0625598012727005
-0.0943595380167914,-0.0651928876379195,-0.0626233062806448,-0.0618754037180875,-0.0618754037180876
-0.0857624434098154,-0.0640223333205243,-0.0623889159587447,-0.0618754037180875,-0.0618754037180875
-0.0786024279585275,-0.0629277109404013,-0.0622361125029374,-0.0618754037180875,-0.0618754037180875
-0.0435100461004549,-0.062396369618214,-0.0621044317827553,-0.0618754037180875,-0.0618754037180875
-0.0772049025065697,-0.0618754037180876,-0.0620232440127151,-0.148027565981785,-0.0618754037180875
-0.0718997167563617,-0.0618754037180876,-0.0619477590620867,0.0724259642874103,-0.0618754037180875
-0.0675339010310172,-0.0618754037180876,-0.0619111984567916,-0.111423320944819,-0.0618754037180875
-0.0652736791736383,-1.42717359318419,-0.0618754037180876,-0.0952378081614247,-0.0618754037180875
-0.0633624347986648,-0.0618754037180875,-0.0618754037180875,-0.0833653150382205,-1.45870651888388
-0.0629577911966505,-0.0618754037180875,-0.0618754037180875,-0.0766192775427324,-0.0618754037180875
-0.0626499143960957,-0.0618754037180875,0.055882566562751,-0.416225553356922,-0.473227732777289
-0.0624071971103544,-0.0618754037180875,0.0199638263896659,-0.0722760406218565,-0.120498387941367
-0.0622489596312314,-0.0618754037180875,-0.115028879387283,-0.0693776246523527,-0.101656201839776
-0.0621125914164895,-0.0618754037180875,-0.0973545912613422,-0.0670559585324832,-0.0876372503457234
-0.0620285121796973,-0.0618252025541263,-0.00667587883328695,-0.0655289187049657,-0.0796145996070532
-0.0619503376791006,-0.0618881603833338,-0.220799812850901,-0.0642014234734019,-0.0739815812096278
-0.0619124741896721,-0.0618836440675106,-0.0902499312593573,0.0191016928882047,-0.0707689103641074
-0.0618754037180875,-0.0618805679175215,-0.0812769282255344,-0.0857965012345712,-2.74057499382139
-0.0618754037180875,-0.0618788831582756,-0.0754334340622269,-0.318428770196167,-0.127833371509885
-0.0618754037180875,-0.0618777430931903,-0.0712279006108717,-0.0742578247040635,-0.110931560707282
-0.0618754037180875,-0.0618771043310834,0.0557532128219603,-0.0703054686626743,-0.0943106794712413
-0.0618754037180875,-0.061876619477236,-0.102527572918568,-0.0675834949143482,-0.083381608939051
-0.0618754037180875,-0.0618762379366561,-0.0890255688356059,-0.0660454506345843,-0.0725706928348354
-0.0618754037180875,-0.0618759894464346,-0.0792507348471465,-0.0648672391165454,-0.06720874969345
-0.0618754037180875,-0.0618757755103725,-0.544009845727846,-0.0639335025300008,-0.0618754037180875
-1.52554902796307,-0.0618756436692099,-0.0743397804782736,-0.0633229871100876,-0.0618754037180875
-0.0618754037180876,-0.0618755211409983,-0.0708490378487198,-0.0627953482434927,-0.0618754037180875
-0.0618754037180875,-0.061875461804958,-0.0682554772429954,-0.0624695764461466,-0.0618754037180875
-0.0618754037180875,-0.0618754037180874,-0.0661455482784693,-0.351850837044476,-0.0618754037180875
-0.0618754037180875,-0.0618754037180875,-0.0648845236543635,0.0065109158087557,-0.0618754037180875
-0.0618754037180875,-0.0618754037180875,-0.0637901565634893,-0.0972877264452744,-0.0618754037180875
-0.0618754037180875,-0.0618754037180875,0.00571269931359831,-0.0854354784666152,-0.0618754037180875
-0.0618754037180875,-0.0618754037180875,-0.0815162696486085,-0.0769283595826198,-0.0618754037180875
-0.0618754037180875,-0.0618754037180875,-0.0746827839329274,-0.0721467548365461,-0.0618754037180875
-0.062374193604828,-0.465296927227807,0.0888480739405578,-0.068841040031764,-0.0618754037180875
-0.0618754037180875,-0.0618754037180875,-0.114615340064908,-0.55972051904842,-0.0618754037180875
0.0896784867832539,-0.0618754037180875,-0.0976113480034368,-0.0678696251112431,-0.0618754037180875
-0.108375150603433,-0.0618754037180875,-0.0852726584712645,-0.445396452403371,-0.0618754037180875
-0.0931041467497279,-0.0618754037180875,-0.0780548648040907,-0.066135002636497,-0.0618754037180875
-0.0819552713507249,-0.0618754037180875,-0.0729270896309017,-0.0645886358829067,-0.0618754037180875
-0.0756353720768016,-0.0618754037180875,-0.0699563457027904,-0.0892068424676142,-0.0618754037180875
-0.0712343879990129,-0.0618754037180875,-1.37364685585269,0.00674897817155398,-0.0618754037180875
-0.0687343259370867,-0.0618754037180875,-0.07650018650767,-0.0826174824992998,-0.0618754037180875
-0.0668078022659894,-0.0618754037180875,-0.0719874270218413,-0.0752365277011717,-0.0618754037180875
-0.065273997868417,-0.0618754037180875,-0.0682548461489621,-0.841881582731568,-0.0618754037180875
-0.0642685715579245,-0.621594952557793,-0.065802342269074,-0.0743424411954,-0.0618754037180875
-0.0633974481124167,-0.0618754037180875,-0.0638027312843845,-0.0139772819315262,-0.0618754037180875
-0.0628589475192737,-0.0618754037180875,-0.0628301907821935,0.0407311768068686,-0.0618754037180875
-0.0623570651386908,-0.0618754037180875,-0.0618754037180875,-0.109851012193768,-0.0618754037180875
-0.0621137581953576,-10.5289518652529,-0.0618754037180875,-0.0941173964335247,-0.0303602936891316
-0.0618754037180876,-0.0618754037180875,-0.0618754037180875,-0.0831179692526261,-0.0702383604140462
-0.0618754037180875,-0.0618754037180875,-0.0618754037180875,-0.0763624809582676,-0.0673149372726648
-0.0618754037180875,-0.0618754037180875,-0.101815769162396,-0.0718519319042783,-0.0652994620527399
-2.67621091439021,-0.0618754037180875,-0.0618754037180875,-0.0689677437447587,-0.0641890218731668
-0.0618754037180875,-0.0618754037180875,-0.0618754037180875,-0.0668442234368948,-0.0634339574974129
-0.0618754037180875,-0.0618754037180875,-0.0618754037180875,-0.0651752577199461,-0.0630099216355339
0.0614185887787353,-0.0618754037180875,-0.0618754037180875,-0.0641511827098635,-0.0626872530510458
-0.0979836492983681,-0.0618754037180875,-0.0618754037180875,-0.0633274340901607,-0.0624328520814625
-0.0859126023130267,-0.0618754037180875,-0.0618754037180875,-0.0627683260069084,-0.0622669894053613
0.0325682997024691,-0.0618754037180875,-0.0618754037180875,-0.0623134128660832,-0.0563247693188182
0.0296717732709633,0.0285962073930625,-0.0618754037180875,-0.0620573416725618,-0.0635404238731175
-0.123363443723266,-0.0876853278097881,-0.0618754037180875,-0.0618754037180875,-0.0629273534255625
-0.493449215072361,-0.0789087801877126,-0.0618754037180875,-0.0618754037180875,-0.0625248731426532
-0.103828664696914,-0.072699897666671,-0.0618754037180875,-0.0618754037180875,-0.0622871004891282
-0.0912125250886552,-0.0692351338323861,-0.0618754037180875,-0.899755735332844,-0.0621522994191277
-0.0826970057179816,-0.0668542754556347,-0.0618754037180875,-0.0618754037180875,-0.0620767412838571
